participant_id	semester.x	study_week.x	firmicutes.x	bacteroidetes.x	f_b_ratio.x	semester.y	study_week.y	firmicutes.y	bacteroidetes.y	f_b_ratio.y
U534	Winter2018	week1	11032	6497.67	1.6978393793467503	Winter2018	week3	17000	12607.5	1.3484037279397185
U535	Winter2018	week1	15245.67	7967	1.9136023597339022	Winter2018	week3	13689.67	7920.33	1.7284216692991328
U536	Winter2018	week1	16352.5	8686	1.882627216209993	Winter2018	week3	10807.5	7482.5	1.4443701971266287
U540	Winter2018	week1	12531	10533	1.1896895471375677	Winter2018	week3	9485	9013	1.0523688006213248
U542	Winter2018	week1	13651.67	10419.67	1.3101825681619474	Winter2018	week3	11411.33	8637.33	1.3211640634316393
U543	Winter2018	week1	12806.67	10672.33	1.1999881937683712	Winter2018	week3	9411.67	8672.33	1.0852527521438875
U545	Winter2018	week1	15389.33	10447.67	1.472991585683698	Winter2018	week3	13809.33	5684.33	2.4293681049481646
U546	Winter2018	week1	9243	13439.33	0.687757499815839	Winter2018	week3	15806.33	13711	1.1528210925534244
U547	Winter2018	week1	10157	11454	0.8867644491007508	Winter2018	week3	10673	12254	0.8709809041945488
U548	Winter2018	week1	12945.33	8834	1.4653984604935477	Winter2018	week3	19301	10657	1.8111100684995778
U549	Winter2018	week1	18007	12175.67	1.478932986850005	Winter2018	week3	3939.67	985.67	3.996946239613664
U550	Winter2018	week1	11183.33	8338.67	1.341140733474283	Winter2018	week3	10021.67	12895.33	0.7771549855645415
U551	Winter2018	week1	7232.5	10541.5	0.6860978039178485	Winter2018	week3	9603.67	14988	0.6407572724846544
U552	Winter2018	week1	10222.67	5125.67	1.994406584895243	Winter2018	week3	8779	3174.33	2.765622981857589
U553	Winter2018	week1	11975	4804.33	2.492543185001863	Winter2018	week3	10329.67	6258.33	1.6505473504912653
U554	Winter2018	week1	11060.33	13153.33	0.8408767969784078	Winter2018	week3	13342.67	12434	1.073079459546405
U555	Winter2018	week1	14229.33	13758.67	1.034208248326328	Winter2018	week3	13286.5	11189.5	1.1874078377049913
U556	Winter2018	week1	12365	14754	0.8380778094076182	Winter2018	week3	6676.5	14842	0.4498382967255087
U557	Winter2018	week1	4782.33	5594.33	0.8548530387016855	Winter2018	week3	17774.67	9603.67	1.8508205717189363
U558	Winter2018	week1	14158.33	10172.33	1.3918472955556889	Winter2018	week3	14151	9900	1.4293939393939394
U559	Winter2018	week1	16393	8514.5	1.9253038933583886	Winter2018	week3	12062.67	10627.33	1.135061205401545
U561	Winter2018	week1	14474	8724.33	1.6590385737357483	Winter2018	week3	9101.33	4572	1.9906671041119859
U562	Winter2018	week1	19152.5	10536.5	1.8177288473401985	Winter2018	week3	10610.33	13088.33	0.8106710328972451
U563	Winter2018	week1	11584	9637.5	1.2019714656290532	Winter2018	week3	16057.5	18751	0.8563543277691856
U564	Winter2018	week1	8746.33	8069	1.083942248110051	Winter2018	week3	9209.67	8201	1.122993537373491
U565	Winter2018	week1	13464	14842.5	0.9071248105103588	Winter2018	week3	16846.33	8333	2.021640465618625
U567	Winter2018	week1	8041	13236.33	0.6074946756389422	Winter2018	week3	10757.33	16498.67	0.6520119500541559
U568	Winter2018	week1	7410	15007.67	0.4937475304294404	Winter2018	week3	9504.67	12722.33	0.7470856360430833
U570	Winter2018	week1	14571.67	7855.67	1.8549238957339094	Winter2018	week3	18517.33	12037.67	1.5382819100374077
U571	Winter2018	week1	18331.67	13394.33	1.3686141822696618	Winter2018	week3	11694	11935.33	0.9797801987879682
U572	Winter2018	week1	11587	8549.33	1.355310884010794	Winter2018	week3	10087.5	14536.5	0.6939428335569084
U574	Winter2018	week1	7700.5	8930	0.8623180291153415	Winter2018	week3	12253.33	8878.67	1.3800862066052686
U575	Winter2018	week1	9829.67	6694.67	1.4682829773536261	Winter2018	week3	10662	6670.33	1.598421667293822
U576	Winter2018	week1	7971	9344	0.8530607876712328	Winter2018	week3	8848	10917	0.8104790693413941
U577	Winter2018	week1	13089.33	7914	1.6539461713419257	Winter2018	week3	6936.67	8777.67	0.7902632475360774
U578	Winter2018	week1	14221.67	5352.67	2.6569300928321753	Winter2018	week3	16319.5	6412	2.545149719276357
U579	Winter2018	week1	11044	10047.67	1.099160302836379	Winter2018	week3	15569.33	10786.67	1.4433861423405
U581	Winter2018	week1	13686.33	15123	0.9050009918666931	Winter2018	week3	16127.33	15380.33	1.0485685287636872
U582	Winter2018	week1	6566.33	14627	0.4489184385041362	Winter2018	week3	11819	4777.33	2.473976049383233
U583	Winter2018	week1	15772.67	18286	0.8625544132122935	Winter2018	week3	20264.67	5762.33	3.516749301063979
U584	Winter2018	week1	11525	7205.67	1.5994348894689876	Winter2018	week3	14154.5	8478.5	1.6694580409270507
U586	Winter2018	week1	13040.67	13681.33	0.9531726813109545	Winter2018	week3	12489.67	12887.67	0.9691177691545485
U587	Winter2018	week1	9990	18645.33	0.5357909996765946	Winter2018	week3	8173.33	21091.33	0.38752084387281405
U588	Winter2018	week1	11132.67	15980.33	0.6966483170247423	Winter2018	week3	8147.33	18313	0.44489324523562496
U589	Winter2018	week1	10779	13710.33	0.7861955182698009	Winter2018	week3	3223.5	3811.5	0.8457300275482094
U600	Fall2018	week1	13987.33	9714	1.4399145563104798	Fall2018	week3	14756	15763	0.9361162215314344
U602	Fall2018	week1	15827	12477	1.2684940290133846	Fall2018	week3	13045.67	9883.67	1.319921648537436
U603	Fall2018	week1	18505	11252	1.6445965161749023	Fall2018	week3	14586.33	8704.67	1.675690175503494
U605	Fall2018	week1	9934.5	1896	5.239715189873418	Fall2018	week3	15505	5752	2.695584144645341
U606	Fall2018	week1	8906.33	6323.33	1.4084873002041647	Fall2018	week3	15849.33	14682	1.0795075602778912
U607	Fall2018	week1	22051.33	11014.67	2.00199642839958	Fall2018	week3	18487.67	6879	2.6875519697630468
U608	Fall2018	week1	9468.67	7899.33	1.1986674819256824	Fall2018	week3	15288.33	6275.33	2.436259129001981
U610	Fall2018	week1	17441.5	7436.5	2.345390976938076	Fall2018	week3	10632.67	6129.33	1.7347197817706015
U611	Fall2018	week1	11107	12095.5	0.9182753916745897	Fall2018	week3	11234.5	10262.5	1.0947137637028015
U612	Fall2018	week1	12215.33	15767.67	0.7747073600601737	Fall2018	week3	7747	16611	0.4663777015230871
U615	Fall2018	week1	8080.33	14324.33	0.5640982859233207	Fall2018	week3	9924	14169.33	0.7003859744956183
U616	Fall2018	week1	8938.67	4574.33	1.954093823576349	Fall2018	week3	16821	15527.33	1.0833156762946365
U617	Fall2018	week1	7310.67	5901.33	1.2388173513428329	Fall2018	week3	10233.67	11555	0.8856486369536997
U618	Fall2018	week1	7959.33	8679.67	0.9170083655254174	Fall2018	week3	12007.67	19037.67	0.6307321221557051
U619	Fall2018	week1	16077.67	10260	1.567024366471735	Fall2018	week3	11025.33	9028.33	1.2211926236635124
U620	Fall2018	week1	17142.33	7023.67	2.440651397346402	Fall2018	week3	17490.5	11150	1.5686547085201794
U621	Fall2018	week1	13210.67	5693.33	2.320376651274386	Fall2018	week3	13197.67	6168	2.139700064850843
U623	Fall2018	week1	9030.67	6431.67	1.4040941155252058	Fall2018	week3	7294.67	5237	1.3929100630131754
U624	Fall2018	week1	15838.5	10724.5	1.4768520676954637	Fall2018	week3	12516.5	14741.5	0.8490655632059153
U625	Fall2018	week1	13532	6856	1.9737456242707119	Fall2018	week3	18086.33	8560.67	2.1127236536392595
U626	Fall2018	week1	13157.67	15218.33	0.8645935526434241	Fall2018	week3	9113.33	12379.67	0.7361529022986881
U627	Fall2018	week1	8285	8250	1.0042424242424242	Fall2018	week3	15017	16372	0.9172367456633276
U628	Fall2018	week1	11057	5744.67	1.9247406726583076	Fall2018	week3	7332.33	6603.67	1.1103416736451095
U629	Fall2018	week1	9191.33	10771.67	0.8532873732670978	Fall2018	week3	11931.67	12576.33	0.9487402127647732
U630	Fall2018	week1	16923.67	11883.67	1.42411140666141	Fall2018	week3	14707.67	11328	1.298346574858757
U631	Fall2018	week1	13617	16608.67	0.8198729940446767	Fall2018	week3	9234	20749	0.44503349559014893
U633	Fall2018	week1	9100	10766.67	0.8452009767179639	Fall2018	week3	9801.67	12690.67	0.7723524447487801
U634	Fall2018	week1	8083	17149.33	0.4713303668423197	Fall2018	week3	10323	20996.5	0.49165337079989524
U635	Fall2018	week1	19691.67	11421.67	1.724062243087044	Fall2018	week3	11499.33	5562.33	2.067358463090108
U636	Fall2018	week1	9196.33	16681.67	0.5512835345621871	Fall2018	week3	10919.67	11538.67	0.9463543025322676
U637	Fall2018	week1	15836	17739.67	0.8926885336649443	Fall2018	week3	8736.5	13013	0.6713670944440175
U638	Fall2018	week1	6099.67	18812	0.3242435679353604	Fall2018	week3	8427.67	17498.33	0.4816271038436239
U639	Fall2018	week1	17443	9559	1.824772465739094	Fall2018	week3	15808.67	8924.33	1.7714125318091105
U640	Fall2018	week1	11409.33	16363.67	0.6972354001272331	Fall2018	week3	7670.67	13231	0.5797498299448266
U642	Fall2018	week1	10724.33	6937.33	1.5458872505704644	Fall2018	week3	13930.33	9742.33	1.4298766311549702
U643	Fall2018	week1	15219	16083	0.9462786793508674	Fall2018	week3	11399.67	10294.67	1.1073370977408699
U644	Fall2018	week1	15083	14250	1.0584561403508772	Fall2018	week3	13679	15120.67	0.9046556799401084
U645	Fall2018	week1	12163.33	14761.67	0.8239806200788935	Fall2018	week3	14640	16908.67	0.8658280042132233
U646	Fall2018	week1	11819.33	7569.67	1.561406243601108	Fall2018	week3	5264.5	1660	3.1713855421686747
U648	Fall2018	week1	15532	14346.67	1.0826205663056305	Fall2018	week3	13539.33	9906	1.3667807389460933
U649	Fall2018	week1	9101	9715.5	0.9367505532396686	Fall2018	week3	8679.33	12805.33	0.6777904200828874
U650	Fall2018	week1	11466.67	13331	0.8601507763858676	Fall2018	week3	13585.67	17674	0.7686811135000566
U651	Fall2018	week1	14670	10164.33	1.4432825380521883	Fall2018	week3	16140	10794.33	1.4952294399003923
U652	Fall2018	week1	16967	9952	1.7048834405144695	Fall2018	week3	12211	9933	1.2293365549179502
U654	Fall2018	week1	5257	12265.5	0.4286005462476051	Fall2018	week3	7341	17261.67	0.42527750791203867
U656	Fall2018	week1	17306.67	10923	1.5844246086240041	Fall2018	week3	21396.67	10404.33	2.056515892902282
U658	Fall2018	week1	12188	15307	0.7962370157444306	Fall2018	week3	15407.67	20962.67	0.7350051305487326
U661	Fall2018	week1	14268.33	17092	0.8347958109056869	Fall2018	week3	8059	17369.33	0.4639787487485124
U662	Fall2018	week1	11790.67	11820.33	0.9974907637942426	Fall2018	week3	12812.33	9293.67	1.378608235497925
U663	Fall2018	week1	13205.67	9728.67	1.3573972598515522	Fall2018	week3	12863	8302.67	1.54926065952278
U664	Fall2018	week1	19132.67	16218.67	1.1796694796798997	Fall2018	week3	13891.33	14822.33	0.9371893622662564
U665	Fall2018	week1	10015.67	5719.33	1.751196381394324	Fall2018	week3	13652.67	9902.33	1.3787330860514646
U666	Fall2018	week1	10279.67	13312	0.7722107872596153	Fall2018	week3	6459.33	13957.33	0.4627912358595806
U667	Fall2018	week1	15017.33	13222	1.1357835425805476	Fall2018	week3	14872	12619	1.1785402963784768
U668	Fall2018	week1	15200	12364.67	1.2293089908586319	Fall2018	week3	18252	13133	1.3897814665346837
U669	Fall2018	week1	18367.67	7475	2.457213377926421	Fall2018	week3	16096.67	13086	1.230068011615467
U670	Fall2018	week1	13951.33	14851	0.939420241061208	Fall2018	week3	11937	17408.33	0.6857062107623189
U671	Fall2018	week1	14165	10580.67	1.338762101076775	Fall2018	week3	14624	9009.67	1.6231449098579638
U674	Fall2018	week1	10860.33	12452	0.872175554127851	Fall2018	week3	16203	6313.67	2.5663362196630484
U676	Fall2018	week1	15507.33	13573.67	1.1424566826805131	Fall2018	week3	9782.67	12505.67	0.7822587674230969
U677	Fall2018	week1	16580.33	6343.33	2.6138211318030122	Fall2018	week3	20551.33	6256	3.2850591432225067
U678	Fall2018	week1	11260	17285	0.6514318773503037	Fall2018	week3	11354.33	25973	0.4371589727794248
U679	Fall2018	week1	14694.33	11004.67	1.3352812942141836	Fall2018	week3	13682	10871	1.2585778677214607
U680	Fall2018	week1	12201	10241	1.1913875598086126	Fall2018	week3	17245.33	8823.67	1.954439592595825
U681	Fall2018	week1	15639.33	8272.67	1.8904815494876503	Fall2018	week3	10693.67	3766.67	2.839024921216884
U685	Fall2018	week1	15148	6142.67	2.4660286162206337	Fall2018	week3	10999	6158.33	1.7860361494106356
U686	Fall2018	week1	23383.67	9276	2.520878611470461	Fall2018	week3	14366.33	11492.67	1.250042853401342
U687	Fall2018	week1	11665.33	6080.67	1.9184283968707396	Fall2018	week3	13654.67	9930	1.3750926485397785
U688	Fall2018	week1	11899.33	12630.67	0.94209808347459	Fall2018	week3	11747	13573.5	0.8654363281393892
U689	Fall2018	week1	15538.33	7266.33	2.1384013663018333	Fall2018	week3	13421	12254	1.0952342092377998
U700	Winter2019	week1	10974.5	9273.75	1.1833939884081413	Winter2019	week3	12502.25	6681.75	1.8711041269128597
U701	Winter2019	week1	9605.25	4995.5	1.9227805024522069	Winter2019	week3	9708.25	1811.25	5.359972394755004
U702	Winter2019	week1	5256.25	2875.5	1.827942966440619	Winter2019	week3	4485.5	6580.5	0.6816351341083504
U703	Winter2019	week1	11912.25	11867.75	1.003749657685745	Winter2019	week3	13071	13459	0.9711717066646853
U704	Winter2019	week1	9193.5	7091.75	1.2963654951175663	Winter2019	week3	9471	16491.5	0.5742958493769518
U705	Winter2019	week1	8993.75	17098.75	0.5259887418670955	Winter2019	week3	10023.5	17214.25	0.5822792163469219
U706	Winter2019	week1	10847.75	9900.75	1.0956493194959978	Winter2019	week3	11876	13916	0.8534061511928716
U707	Winter2019	week1	10770.67	10461	1.029602332472995	Winter2019	week3	7235.75	8569.75	0.8443361825024067
U708	Winter2019	week1	12518.33	10385	1.2054241694752046	Winter2019	week3	9579.75	10076	0.950749305279873
U709	Winter2019	week1	10769.33	14015.67	0.7683778228225978	Winter2019	week3	8847.25	14776.25	0.5987479908637171
U710	Winter2019	week1	9155	5293	1.7296429246174192	Winter2019	week3	11237.67	10106	1.111980011874134
U711	Winter2019	week1	11532.5	10042	1.1484266082453694	Winter2019	week3	18309.67	4512	4.057994237588652
U712	Winter2019	week1	11022	10675.5	1.0324574961360125	Winter2019	week3	7782	16263.25	0.47850214440533106
U713	Winter2019	week1	18917.33	6582.33	2.8739564865328844	Winter2019	week3	5536.75	5059.25	1.0943815782971784
U714	Winter2019	week1	14227.25	8998.25	1.5811129941933153	Winter2019	week3	6843	5062.33	1.351749095772105
U715	Winter2019	week1	5165.33	1839	2.8087710712343665	Winter2019	week3	8656.75	3316.75	2.6100097987487754
U716	Winter2019	week1	9234.5	7559	1.2216563037438815	Winter2019	week3	13162.5	13501.75	0.9748736274927324
U717	Winter2019	week1	7597	5027.25	1.5111641553533244	Winter2019	week3	11035.5	8344.75	1.3224482459031128
U719	Winter2019	week1	11127.75	15968.25	0.6968672208914565	Winter2019	week3	9436.75	10197.25	0.9254210694059672
U720	Winter2019	week1	6514.25	15592.5	0.4177809844476511	Winter2019	week3	8631	16479.5	0.5237416183743439
U721	Winter2019	week1	9024.75	12599	0.7163068497499802	Winter2019	week3	10963.75	15900.25	0.689533183440512
U722	Winter2019	week1	8224.33	12096	0.6799214616402116	Winter2019	week3	12078.5	15887	0.7602756971108453
U723	Winter2019	week1	9623.5	16577.5	0.5805157593123209	Winter2019	week3	12035	13110.5	0.9179665153884291
U724	Winter2019	week1	9205.5	11813	0.7792686023872005	Winter2019	week3	9848.5	11025.75	0.8932272181030769
U725	Winter2019	week1	11093.25	9202.5	1.2054604726976366	Winter2019	week3	8583.5	7928.75	1.082579221188712
U726	Winter2019	week1	13139.5	12272.5	1.070645752699124	Winter2019	week3	7626.5	14037.5	0.5432947462154942
U727	Winter2019	week1	6957.5	13248.25	0.5251637008661522	Winter2019	week3	7104.5	13540.5	0.5246852036483143
U728	Winter2019	week1	5186.67	8869.33	0.5847871259723113	Winter2019	week3	10547.75	9309.75	1.1329788662423803
U729	Winter2019	week1	2.75	9.25	0.2972972972972973	Winter2019	week3	6336	11237.25	0.563839017553227
U730	Winter2019	week1	9887.67	5328	1.855793918918919	Winter2019	week3	13162.25	8806.5	1.4946062567421792
U731	Winter2019	week1	8358.75	7343.25	1.138290266571341	Winter2019	week3	13110.33	14719	0.8907079285277533
U732	Winter2019	week1	14236.33	8048	1.7689276838966204	Winter2019	week3	10243.25	15958.25	0.6418780254727179
U733	Winter2019	week1	11288	11454.25	0.985485736735273	Winter2019	week3	9440	14576.75	0.6476066338518531
U734	Winter2019	week1	8319.25	8672.5	0.9592678005188815	Winter2019	week3	12969	8086.75	1.6037345039725477
U735	Winter2019	week1	4496.25	5504.75	0.8167945864934829	Winter2019	week3	5666.75	13258.25	0.4274131201327475
U736	Winter2019	week1	5273	16502.5	0.3195273443417664	Winter2019	week3	7122.75	18656	0.38179406089193824
U738	Winter2019	week1	7685.75	8382.75	0.9168530613462169	Winter2019	week3	10728	7277.5	1.4741326004809343
U739	Winter2019	week1	11891.75	9948	1.1953910333735425	Winter2019	week3	7617.67	7970.67	0.9557126314349985
U740	Winter2019	week1	8676	15069	0.5757515429026479	Winter2019	week3	8702.33	9616.33	0.9049533449871209
U741	Winter2019	week1	11317	13936	0.8120694603903559	Winter2019	week3	7920.67	17020.33	0.4653652426245554
U744	Winter2019	week1	9479	13892.5	0.6823105992441965	Winter2019	week3	8920	11848.75	0.7528220276400465
U745	Winter2019	week1	11726.25	11489.5	1.020605770486096	Winter2019	week3	10484.75	9976.5	1.0509447200922166
U746	Winter2019	week1	13886.25	8257	1.6817548746518105	Winter2019	week3	16650	8879.5	1.8751055802691592
U747	Winter2019	week1	11738	18163	0.6462588779386665	Winter2019	week3	9427.5	14694	0.6415884034299714
U749	Winter2019	week1	8640	8238.67	1.0487129597374334	Winter2019	week3	7520.5	10213	0.736365416625869
U750	Winter2019	week1	8608.75	9171.25	0.938667030121303	Winter2019	week3	11940.5	14312.75	0.8342561701979004
U751	Winter2019	week1	12443.75	10235.5	1.2157442235357334	Winter2019	week3	13364.5	11141.75	1.1994973859582203
U752	Winter2019	week1	12659.5	11220	1.1282976827094475	Winter2019	week3	14824.25	14444	1.0263258100249237
U753	Winter2019	week1	13542.5	7207.5	1.8789455428373223	Winter2019	week3	12961.75	8223	1.576279946491548
U756	Winter2019	week1	11435.5	12991	0.8802632591794319	Winter2019	week3	11093.75	6393.25	1.7352285613733234
U757	Winter2019	week1	4078.67	18548.33	0.21989418993515858	Winter2019	week3	7168.5	19990.75	0.3585908482673236
U758	Winter2019	week1	11053	10958.5	1.0086234429894603	Winter2019	week3	10295.75	12834.75	0.8021776816844893
U759	Winter2019	week1	10672	15832	0.674077817079333	Winter2019	week3	14456.5	15557	0.929260140129845
U760	Winter2019	week1	10224.25	10332.25	0.989547291248276	Winter2019	week3	9025	7975	1.1316614420062696
U761	Winter2019	week1	13718	7867.75	1.743573448571701	Winter2019	week3	11102	6317.33	1.75738801044112
U762	Winter2019	week1	9376.75	9664.25	0.9702511834855265	Winter2019	week3	10565	13950	0.7573476702508961
U764	Winter2019	week1	10769	14102.5	0.7636234710157773	Winter2019	week3	14966.75	3187	4.696187637276435
U766	Winter2019	week1	13563	7321.5	1.8524892440073755	Winter2019	week3	7560.67	12606.33	0.5997518706871865
U767	Winter2019	week1	6550.75	9633.75	0.6799792396522641	Winter2019	week3	5534.75	13293.25	0.41635792601508287
U769	Winter2019	week1	15515	8598.5	1.8043844856661047	Winter2019	week3	15937.5	10402.75	1.5320468145442312
U770	Winter2019	week1	9173	7262.67	1.263034118306353	Winter2019	week3	10704.33	7727	1.3853151287692507
U771	Winter2019	week1	13613.5	21379	0.6367697273024931	Winter2019	week3	7442.25	12655.25	0.5880760949013255
U772	Winter2019	week1	11350.75	15375.5	0.7382361549217912	Winter2019	week3	9462.25	12339.5	0.7668260464362413
U773	Winter2019	week1	9771.5	5985.25	1.6325968004678166	Winter2019	week3	13481	8405.75	1.603783124646819
U774	Winter2019	week1	11432.67	7899.67	1.4472338717946447	Winter2019	week3	11179	14111	0.7922188363687903
U775	Winter2019	week1	13295	14669.5	0.906302191622073	Winter2019	week3	7341	9221	0.7961175577486173
U776	Winter2019	week1	4832.25	4600.25	1.0504320417368622	Winter2019	week3	8909.25	6097	1.461251435132032
U777	Winter2019	week1	12149.67	12064.67	1.007045364688798	Winter2019	week3	9342	18930.33	0.49349377427651814
U778	Winter2019	week1	4791	4190.75	1.1432321183559029	Winter2019	week3	4792.25	4398.25	1.0895810833854374
U779	Winter2019	week1	11630	9192.67	1.2651384200672928	Winter2019	week3	14108.75	8638.5	1.6332407246628466
U780	Winter2019	week1	13964.75	13472	1.0365758610451306	Winter2019	week3	11038.25	13943.5	0.7916412665399648
U781	Winter2019	week1	13467.33	7598	1.7724835483021848	Winter2019	week3	12291.67	5896	2.084747286295794
U783	Winter2019	week1	10943.25	8745	1.2513722126929674	Winter2019	week3	14137.25	10001.25	1.4135483064616923
U784	Winter2019	week1	6220	18782.67	0.33115632654995275	Winter2019	week3	5631.5	19192.25	0.2934257317406766
U785	Winter2019	week1	7865	15796.5	0.4978951033456778	Winter2019	week3	7214.33	13578.67	0.5312987207141789
U786	Winter2019	week1	15289.25	10511.75	1.4544914024781792	Winter2019	week3	17624.25	10274.75	1.715297209177839
U787	Winter2019	week1	12605.33	5248.67	2.401623649419758	Winter2019	week3	8744	2431	3.596873714520773
U788	Winter2019	week1	6191.5	6962	0.8893277793737432	Winter2019	week3	11398.33	14624	0.7794262855579869
U789	Winter2019	week1	11349.25	13117.75	0.8651826723332888	Winter2019	week3	13038	9586.5	1.3600375528086373
U790	Winter2019	week1	7771.25	3751	2.0717808584377497	Winter2019	week3	6624.5	2941.5	2.2520822709501953
U791	Winter2019	week1	9941.5	10669.75	0.9317462920874435	Winter2019	week3	11477.5	12848.75	0.893277556182508
U792	Winter2019	week1	11781.67	6787.67	1.7357458450396086	Winter2019	week3	5222.75	3717.25	1.4050036989710135
U793	Winter2019	week1	11806.67	10949	1.0783331811124304	Winter2019	week3	9782	17654.67	0.5540743610614076
U796	Winter2019	week1	8720	20388	0.42770257013929763	Winter2019	week3	9098.67	15718	0.578869449039318
U797	Winter2019	week1	7171.25	3321.75	2.1588770979152554	Winter2019	week3	9725.5	3587	2.711318650683022
U798	Winter2019	week1	14729.33	6690.33	2.20158497413431	Winter2019	week3	7564.5	5649.5	1.3389680502699355
U799	Winter2019	week1	8779.25	18643.25	0.4709077011787108	Winter2019	week3	8941.33	16929	0.5281664599208459
